0.082,0.10236,-0.0030005,-0.065686,-0.072907,-0.055415,0.046347,0.024306,0.060366,-0.039629,1,0.17125,0.15093,0.0039284,-0.016851,0.053567,0.031312,-0.03159,-0.0057075,0.01021,-0.0035377,0.069331,-0.017647,-0.027226,-0.025473,-0.0066628,0.040824,-0.04247,-0.028167,-0.0096065,-0.0017465,0.020714,0.012503,-0.01043,-0.013013,-0.023729,-0.00011317,0.0067121,0.025545,-0.017973,-0.00061057,0.01444,-0.019497,-0.0013504,0.011967,0.01904,0.093905,-0.010235,0.06437,-0.022918,0.0025143,-0.032389,-0.004819,0.033687,-0.020512,-0.031421,-0.015403,0.002818,-0.017038,-0.0084209,-0.033141,0.00089715,0.035401,-0.024688,-0.021663,0.033616,0.0045523,0.015279,-0.0044155,-0.010995,-0.013118,0.032106,-0.012983,-0.010147,-0.029075,-0.025609,-0.026054,0.030564,0.0087783,0.0069093
0.10528,0.11641,-0.048615,-0.076524,-0.071804,-0.038099,0.075654,-0.012489,0.035678,-0.014524,0.17125,1,0.18495,0.081163,0.013489,-0.0057939,0.061227,-0.0031708,-0.0080657,0.022232,0.077176,0.0061396,-0.018005,0.038776,-0.0074788,0.014038,0.03912,0.0026886,-0.030574,-0.0031673,-0.028661,0.0024422,0.0062342,-0.047397,0.070559,-0.02577,0.0034653,0.072076,-0.028074,-0.0028263,-0.015641,-0.010032,-0.00058911,0.014288,0.062166,-0.031181,0.037236,-0.015267,0.049916,-0.0029214,0.047322,-0.026937,0.042665,0.01044,-0.032849,0.04406,-0.025006,0.0041373,0.018617,0.00045823,0.050882,0.037299,-0.015769,0.044355,0.025127,-0.046503,0.044639,0.0091573,0.0080786,0.0086201,0.030632,0.064345,-0.030776,0.0023998,0.033824,0.020684,-0.027299,0.019134,-0.028505,0.041931
0.14872,0.066669,-0.0072833,0.039762,0.031912,-0.10181,0.069981,0.19181,0.21933,0.012683,0.15093,0.18495,1,0.058784,-0.0009497,0.01388,-0.0024829,-0.027025,0.061032,-0.01012,0.027971,0.03794,0.00062762,-0.018098,0.037593,0.014161,0.066647,0.0072005,0.013575,-0.01324,0.02296,-0.0036713,0.054092,0.044913,0.0034782,-0.018559,0.029223,-0.0096603,0.20049,-0.034579,0.11377,-0.032525,0.015391,-0.03007,0.02976,0.034075,-0.00073879,-0.033503,-0.018509,-0.0038592,0.031544,0.0092881,0.018297,-0.015564,-0.025282,0.014073,-0.025085,0.023595,0.078015,-0.037341,0.054095,0.042176,0.02417,0.083491,0.012133,-0.042039,0.034461,0.0094122,-0.011609,-0.0095336,-0.0054669,0.015169,0.01182,0.02877,0.0020551,-0.015979,-0.03434,0.01294,-0.022361,-0.021335
-0.0055926,0.019377,0.0077444,-0.0068201,-0.06604,0.023156,-0.024607,-0.018616,0.015102,9.243e-05,0.0039284,0.081163,0.058784,1,-0.015086,0.080487,0.012805,0.13336,-0.0095056,0.025809,0.020343,0.0033887,0.034596,-0.0040889,0.012773,0.019361,-0.015893,0.0051295,-0.0043227,0.019756,-0.0077053,0.034767,-0.011173,0.092487,0.023776,0.015527,0.0036812,0.036318,0.0075632,-0.006486,-0.00051112,0.0024503,0.0095732,-0.0049162,-0.00038825,-0.0087455,0.021059,0.014076,-0.018689,0.012054,-0.0075505,0.027007,-0.010543,-0.005369,-0.0062539,-0.019355,-0.0078369,-0.0046709,-0.021351,-0.01368,-0.020192,0.012576,0.014284,-0.023292,-0.02425,-0.015726,-0.011422,-0.018564,-0.026396,0.027924,-0.016011,-0.011436,-0.016808,-0.002874,-0.026416,0.00099342,-0.017041,-0.0072932,-0.0026708,-0.002288
-0.021734,-0.010787,-0.006818,0.0099759,-0.0079588,0.14001,0.032529,-0.032268,0.0050984,0.033215,-0.016851,0.013489,-0.0009497,-0.015086,1,0.01211,0.043866,0.0089747,0.033736,0.056183,0.055496,0.038312,-0.00071426,-0.0070588,0.0087165,-0.0099979,-0.010929,0.019245,0.0073985,-0.00058601,0.027132,-0.016325,-0.01263,-0.012634,0.055423,0.0010326,0.01238,-0.010765,-0.013582,-0.011526,-0.015814,-0.0053462,0.0084709,0.17263,0.019862,-0.01402,-0.0087101,0.008849,-0.0073692,-0.0051361,0.012145,-0.0066628,-0.0054275,0.0061579,-0.0044174,-0.020141,-0.0073069,-0.004841,-0.0087052,0.00097685,-0.018191,0.018954,-0.0051073,-0.0064003,0.0082078,-0.011128,0.020087,-0.00018122,-0.022207,-0.013587,-0.0080309,-0.0072985,-0.0085855,-0.010011,-0.011161,-0.009177,-0.013155,-0.0062132,-0.020351,-0.006237
-0.015175,-0.012511,0.004374,0.031059,-0.026919,0.01868,-0.018175,0.026211,-0.0038039,0.094918,0.053567,-0.0057939,0.01388,0.080487,0.01211,1,0.065307,0.081554,0.022223,0.0054747,0.010145,-0.0087354,0.028708,0.012541,0.0030469,-0.0025466,-0.015597,-0.017471,0.0085603,0.011435,-0.0033082,0.068608,0.063836,0.060673,0.013234,0.011603,-0.026896,0.057353,-0.021026,0.0095585,-0.014726,0.0082363,0.030188,0.0023059,0.0043668,-0.0053964,0.036086,-0.017095,-0.013672,0.0029537,-0.012578,-0.0089198,0.060591,-0.0082364,-0.023341,-0.012997,0.0038222,0.0065956,-0.018515,-0.0082467,-0.0048856,0.025076,-0.012584,0.022211,-0.016307,-0.018662,0.012712,-0.00021687,-0.008556,0.047833,-0.013808,0.0072202,-0.017121,0.12343,-0.01817,0.010879,0.015895,0.0087287,-0.016253,-0.016578
0.0076363,0.044852,0.023367,0.014137,-0.012166,0.033365,-0.0036186,-0.026581,0.0031792,-0.0060191,0.031312,0.061227,-0.0024829,0.012805,0.043866,0.065307,1,0.062839,-0.0063151,0.033028,0.029102,0.0033312,0.010599,0.0058507,-0.020107,0.027755,-0.0042285,0.022678,-0.015314,-0.016703,0.0061265,0.064851,-0.005512,-0.013237,0.0012692,-0.010337,-0.019341,-0.0020659,-0.01505,-0.023827,-0.014459,-0.00085756,-0.012589,-0.0078535,-0.0099024,-0.017277,0.018727,0.018729,-0.0066395,0.0084085,0.023083,-0.0043649,0.022495,-0.004746,-0.01716,-0.010519,0.041535,-0.0079962,0.0054049,-0.013201,-0.0034799,-0.0011524,-0.0069029,-0.0070279,0.0079914,-0.018441,0.052451,-0.0021078,-0.017413,-0.00806,-0.0066454,0.0043527,0.079159,-0.0076312,-0.018025,-0.014699,0.0022687,0.03792,0.0088012,0.012178
-0.026398,-0.024246,0.069296,0.050585,0.026833,0.067676,0.033639,-0.0017502,-0.041172,0.03273,-0.03159,-0.0031708,-0.027025,0.13336,0.0089747,0.081554,0.062839,1,0.0085244,0.039455,0.026257,-0.024612,0.0046632,0.12278,0.022766,0.029863,9.803e-05,-0.0024762,0.021824,0.038391,0.02439,0.037444,0.0049742,0.022537,0.035766,-0.0012246,-0.021653,-0.0067933,-0.024277,0.002659,-0.024035,-0.0080629,-0.0037332,0.009673,-0.017782,-0.01033,-0.0052322,-0.011147,-0.014365,0.039404,-0.0073945,-0.012967,-0.0064787,-0.0046009,0.015989,-0.016611,-0.0041122,0.0081933,-0.017729,0.0092244,-0.017769,0.0015375,-0.0081574,-0.013922,0.02727,-0.011555,-0.013456,-0.012263,0.0059672,-0.014987,-0.013523,-0.0035764,-0.00093737,-0.00013111,-0.0197,-0.011943,-0.010399,0.0092797,-0.012846,-0.0097377
-0.011201,-0.060698,0.0143,-0.02081,0.10479,-0.031486,-0.023755,-0.059582,-0.0056905,-0.0018022,-0.0057075,-0.0080657,0.061032,-0.0095056,0.033736,0.022223,-0.0063151,0.0085244,1,0.039293,0.048868,-0.0084005,-0.016154,0.0049374,0.1121,0.026921,0.002116,0.022688,0.10609,-0.013431,0.0066214,0.054067,0.0078023,0.057115,-0.015483,0.015605,-0.02209,0.029733,0.066265,0.023013,0.0054596,0.033909,0.012297,-0.0059821,0.085476,0.0081916,-0.0081796,-0.019361,0.0020542,-0.020059,0.11077,0.0053756,0.024165,0.097969,0.040135,0.025579,0.07868,0.019253,0.0058062,-0.0074795,-0.0095121,-0.0086793,0.036872,-0.0055492,0.015626,-0.020403,-0.012507,-0.018664,-0.00082303,0.027589,0.028409,0.07418,-0.015625,0.02665,-0.01705,0.058979,-0.018735,0.037179,0.0023418,-0.01165
0.017785,-0.026811,-0.032031,-0.0087969,-0.010273,-0.0083243,0.0033313,0.014348,-0.018108,0.063925,0.01021,0.022232,-0.01012,0.025809,0.056183,0.0054747,0.033028,0.039455,0.039293,1,0.11001,0.0061569,0.026878,0.09189,0.012991,0.030271,-0.01191,0.0032409,-0.02495,0.0076625,-0.0076005,-0.017912,-0.023637,-0.00098596,0.019935,0.035472,0.003419,-0.0072918,-0.024482,0.06531,-0.043089,0.016854,0.017648,-0.0081279,-0.019619,0.00050379,-0.012116,0.0097839,-0.013189,-0.0013881,-0.0062716,0.14396,-0.003569,-0.0028338,0.03221,-0.017335,0.00047828,0.00059479,-0.0095763,0.026007,-0.0068991,0.053049,-0.0072997,-0.017912,0.017792,-0.012858,-0.0043956,-0.00083899,0.0032948,0.038325,0.20777,-0.0038499,-0.004914,-0.010484,-0.012865,0.011306,-0.010462,-0.018493,0.061514,-0.019565
0.014992,0.04676,-0.013045,-0.0088959,-0.002663,-0.024954,0.089921,-0.049429,-0.040004,0.016298,-0.0035377,0.077176,0.027971,0.020343,0.055496,0.010145,0.029102,0.026257,0.048868,0.11001,1,-0.01414,0.0027012,0.013158,-0.025613,0.011405,0.041709,-0.02541,-0.025527,0.024014,-0.00073275,0.019495,0.0026687,-0.024698,0.023355,0.023911,0.003052,-0.018224,-0.021379,-0.0096047,-0.0093871,-0.01523,0.011985,-0.015243,-0.013792,-0.0095085,0.0010945,-0.0052399,-0.017551,-0.019869,-0.0099091,-0.0061494,-0.013685,0.0094976,-0.01072,-0.01602,-0.013051,-0.0030057,-0.016852,0.0092196,-0.014021,-0.00030865,-0.014802,0.21693,-0.0092937,-0.014757,-0.017974,-0.010866,-0.0082663,0.066293,-0.0063908,0.0044589,0.0097383,-0.010658,-0.017073,0.025639,-0.0058094,-0.016743,-0.0086152,-0.0060282
0.023682,0.0090817,-0.076739,-0.030173,-0.04295,-0.036769,0.016282,0.036016,-0.016128,-0.041664,0.069331,0.0061396,0.03794,0.0033887,0.038312,-0.0087354,0.0033312,-0.024612,-0.0084005,0.0061569,-0.01414,1,-0.010036,-0.0075166,-0.017142,0.0025453,0.011131,0.083604,-0.02959,0.12704,0.092437,0.071273,-0.015945,0.010033,-0.017651,-0.01119,0.031826,0.062167,0.0065495,0.027623,-0.019798,0.002793,-0.0031224,0.15239,-0.0094295,0.026478,0.058724,0.021877,-0.015354,0.0025503,-0.010427,0.081117,0.018165,0.0035146,-0.023353,-0.0059549,-0.0058792,0.018024,-0.015374,-0.010333,-0.013893,-0.015686,-0.0011556,-0.012792,-0.017554,-0.019842,-0.01074,-0.0063985,-0.022815,-0.0064406,-0.007657,-0.0075134,0.0091566,0.018974,-0.019596,-0.026143,-0.014525,0.036709,-0.019125,-0.01214
0.0015434,-0.017854,-0.023112,0.018598,0.022081,0.0049016,0.0067471,-0.046864,-0.0060188,-0.015722,-0.017647,-0.018005,0.00062762,0.034596,-0.00071426,0.028708,0.010599,0.0046632,-0.016154,0.026878,0.0027012,-0.010036,1,0.22029,-0.0038227,0.042956,0.016062,0.0037494,-0.015617,-0.0089159,-0.0025397,0.015261,-0.01089,0.049817,0.0011864,0.0015822,0.063995,-0.0032256,0.014233,0.042285,0.032176,0.026945,0.020777,-0.005173,-0.0058634,0.044863,-0.0084275,-0.0023972,-0.007227,2.6537e-05,0.022653,0.021356,0.044607,-0.010077,0.016102,-0.0011323,0.015584,0.019451,0.0063301,-0.0060485,-0.011387,0.11434,0.024377,-0.0096548,-0.014765,-0.0093887,-0.011473,0.0052462,-0.0092437,0.020631,-0.0040992,0.015872,-0.010299,0.053732,0.059357,-0.010721,0.020127,0.0026281,0.084631,0.076226
0.014174,-0.019361,-0.038082,-0.00031526,0.017793,-0.017006,0.022082,-0.037886,-0.0039585,0.02004,-0.027226,0.038776,-0.018098,-0.0040889,-0.0070588,0.012541,0.0058507,0.12278,0.0049374,0.09189,0.013158,-0.0075166,0.22029,1,-0.0030452,0.067405,0.023266,-0.0053598,0.012449,0.0019808,0.00063939,-0.0084856,9.4491e-05,-0.014444,0.0032723,-0.0092071,-0.0031893,0.005771,0.023245,0.06591,0.010854,-0.0044267,-0.0026475,0.0032786,-0.010348,-0.016082,0.00068776,-0.0044288,-0.01113,-0.008221,-0.0086594,-0.0096908,0.001398,-0.010924,-0.014382,-0.014144,-0.0098362,-4.3808e-06,-0.0077398,-0.0064798,-0.010539,-0.014252,-0.0095301,-0.013569,-0.0098132,-0.010691,-0.0094589,-0.0095802,0.002234,0.00032847,-0.0087126,-0.011258,-0.012359,0.037237,-0.011504,0.0068762,0.00048813,-0.016089,-0.017496,0.015208
-0.010613,-0.036976,0.036011,-0.043264,0.048794,-0.01479,-0.014501,-0.014589,-0.00042194,0.0027592,-0.025473,-0.0074788,0.037593,0.012773,0.0087165,0.0030469,-0.020107,0.022766,0.1121,0.012991,-0.025613,-0.017142,-0.0038227,-0.0030452,1,0.098681,-0.0082231,-0.0049658,0.12599,0.0075706,-0.0030753,-0.0055679,-0.0021389,0.010571,0.038743,-0.00093435,0.016515,0.026313,0.014151,0.0022755,0.01586,-0.0092385,0.045868,0.0091414,0.11952,0.0049564,-0.023149,-0.011984,0.027128,-0.0089821,-0.0034568,0.01541,0.018084,-0.017428,0.11404,-0.0016568,-0.0046213,0.058425,-0.008736,0.003072,-0.01281,0.062892,0.0012658,-0.0094859,-0.0011408,-0.0032296,-0.016141,-0.0037583,-0.018134,-0.00016024,-0.010001,0.0066511,-0.0084002,0.022207,-0.014943,-0.015329,-0.0070376,0.041967,-0.0088279,-0.0019401
0.011965,-0.02671,0.0085704,-0.027125,-0.020211,-0.011847,-0.011415,-0.033859,-0.02503,-0.013846,-0.0066628,0.014038,0.014161,0.019361,-0.0099979,-0.0025466,0.027755,0.029863,0.026921,0.030271,0.011405,0.0025453,0.042956,0.067405,0.098681,1,-0.0010291,0.021579,-0.012387,-0.010297,0.035323,-0.0057989,0.0033748,-0.0015759,0.010366,-0.0091274,0.010277,0.0065914,0.058372,0.0088068,-0.024469,0.010453,-0.013575,0.0063683,-0.006907,0.0056138,-0.005313,0.0033585,-0.007638,0.040831,-0.0054655,0.26708,0.00098346,-0.011189,-0.0073673,-0.012982,-0.0029037,-0.010379,0.055804,0.075309,-0.0075907,-0.0089952,0.1141,-0.012619,0.072812,-0.0071332,0.013043,-0.0037649,-0.0016934,-0.010213,0.00013452,0.010178,-0.011208,-0.0064322,-0.012311,-0.0090597,-0.0090263,0.0020291,-0.009514,0.017191
0.018456,-0.01205,-0.0079363,-0.026029,-0.049185,0.013116,-0.021794,-0.0032001,0.01166,0.0011636,0.040824,0.03912,0.066647,-0.015893,-0.010929,-0.015597,-0.0042285,9.803e-05,0.002116,-0.01191,0.041709,0.011131,0.016062,0.023266,-0.0082231,-0.0010291,1,-0.017082,0.0092259,0.0084301,-0.0072245,-0.0017868,-0.0090281,-0.020496,-0.0035371,-0.0056609,-0.012413,0.018414,-0.0097084,-0.01066,-0.024269,0.016883,-0.00020196,0.016197,-0.0077966,-0.0066229,0.0046898,0.0012717,-0.0069078,0.048004,-0.011302,-0.015782,0.0091673,-0.011394,-1.5401e-06,0.0098765,-0.0078633,-0.0083208,-0.0027015,0.0041071,0.0031287,-0.012164,-0.011115,-0.011412,0.046937,-0.010086,-0.014237,-0.0060891,0.023817,-0.001196,-0.0074556,-0.0022967,0.0040515,-0.0075923,-0.0073256,-0.00086541,-0.0091063,-0.0031498,-0.015813,-0.010097
0.0043188,0.010246,0.0051237,-0.027926,-0.0023046,-0.019169,0.029009,0.0005086,-0.047954,0.00029742,-0.04247,0.0026886,0.0072005,0.0051295,0.019245,-0.017471,0.022678,-0.0024762,0.022688,0.0032409,-0.02541,0.083604,0.0037494,-0.0053598,-0.0049658,0.021579,-0.017082,1,0.013814,0.018043,0.021352,-0.0084695,0.05233,-0.0023207,0.099599,0.0056448,0.0038753,0.013903,0.069677,0.15814,0.16016,0.0056651,0.0098766,0.059196,-0.0090088,0.020162,-0.02235,-0.012779,0.0014156,0.022364,0.0042714,0.21706,-0.015484,-0.010062,-0.015922,-0.0053819,0.0080028,-0.0074728,-0.0090185,0.036267,-0.0087366,0.024618,0.002761,0.015705,0.036559,-0.013333,-0.0062854,-0.012837,0.015295,0.0029577,-0.0080324,-0.012068,0.00018069,0.010177,-0.014515,-0.024852,-0.010081,0.0004671,-0.013779,-0.012651
-0.028191,-0.04112,-0.021786,-0.012495,0.10146,-0.025457,-0.029352,-0.00039259,-0.0040103,0.010206,-0.028167,-0.030574,0.013575,-0.0043227,0.0073985,0.0085603,-0.015314,0.021824,0.10609,-0.02495,-0.025527,-0.02959,-0.015617,0.012449,0.12599,-0.012387,0.0092259,0.013814,1,-0.0076324,0.098779,0.0031225,0.026464,0.063762,0.03599,-0.0042019,-0.012908,0.0041213,0.05188,0.023095,0.14878,0.011744,0.014203,-0.0048076,0.076503,-0.0026065,-0.0020789,-0.0074767,0.010146,0.0054232,-0.0084754,0.088077,0.047914,0.0077083,0.1377,0.001998,0.011277,0.011108,0.0026957,-0.004191,-0.015682,-0.00051838,-0.0060254,0.053287,-0.0051063,0.080487,-0.0073228,-0.0059491,0.00014764,-0.014067,-0.011578,-0.0053309,-0.0045353,0.040477,-0.016967,-0.019962,-0.012148,-0.0017292,-0.01765,-0.014091
-0.0067263,0.028353,-0.024077,-0.022631,-0.023329,-0.017708,-0.017174,-0.029165,0.018182,-0.021001,-0.0096065,-0.0031673,-0.01324,0.019756,-0.00058601,0.011435,-0.016703,0.038391,-0.013431,0.0076625,0.024014,0.12704,-0.0089159,0.0019808,0.0075706,-0.010297,0.0084301,0.018043,-0.0076324,1,0.24555,0.072023,0.021469,0.043836,0.0069567,-0.0092809,0.049706,-0.0059691,-0.010679,0.0060013,-0.0069856,-0.009159,-0.0052654,0.094039,-0.005204,-0.0073646,-0.010708,-0.011692,-0.010235,0.03493,-0.0042948,0.0023448,-0.010436,0.013141,-0.0098624,-0.0067924,-0.0084943,-0.015483,-0.0018498,-0.0081683,0.0027179,-0.006473,-0.0066433,-0.015979,0.015723,-0.0086844,0.032103,-0.014671,0.089846,0.00024453,-0.0072521,-0.0054737,-0.010601,-0.0072937,0.21297,0.16238,0.0023049,-0.01164,0.047825,-0.008502
